symbol-id,category-id,grammar,rated,tags,symbol-en,category-en,symbol-fr,category-fr
1732,83,Noun,0,play toys,jack_in_box,Leisure Toys,jack_in_box,Jouets loisirs
1733,30,Noun,0,clothes,jacket,Clothes General,veste,vêtements général
1734,30,Noun,0,clothes,jacket_-_mans,Clothes General,veste _-_ mans,vêtements général
1735,30,Noun,0,clothes,jacket_2,Clothes General,jacket_2,vêtements général
1736,73,Noun,0,,jacket_potato_1,Food Vegetables and salads,jacket_potato_1,Légumes et salades alimentaires
1737,71,Noun,0,,jam,Food Sweets and desserts,confiture,Bonbons alimentaires et desserts
1738,71,Noun,0,cake dessert food,jam_tart,Food Sweets and desserts,jam_tart,Bonbons alimentaires et desserts
1739,65,Noun,0,DIY tools workshop,jar,Food Kitchen items,pot,Cuillères de cuisine articles
1740,91,Noun,0,emotion expression face feeling people woman,jealous_lady,People Feelings,jealous_lady,Les gens sentiments
1741,91,Noun,0,emotion expression face feeling people,jealous_man,People Feelings,jealous_man,Les gens sentiments
1742,30,Noun,0,clothes,jeans,Clothes General,jeans,vêtements général
1743,110,Noun,0,transport travel vehicle,jeep,Transport Road,jeep,Transport routier
1744,71,Noun,0,dessert food,jelly,Food Sweets and desserts,gelée,Bonbons alimentaires et desserts
1745,71,Noun,0,food sweet,jelly_beans,Food Sweets and desserts,jelly_beans,Bonbons alimentaires et desserts
1746,11,Noun,0,animal fish,jellyfish,Animal Other Invertebrates,méduse,Animal Autre Invertébrés
1747,99,Noun,0,celebration Christian Easter,Jesus,Religion Person,Jésus,personne religion
1748,108,Noun,0,transport travel,jet_plane,Transport Air,avion à réaction,Transport aérien
1749,31,Noun,0,clothes jewellery,jewellery,Clothes Jewellery,bijoux,vêtements Bijoux
1750,80,Noun,0,play toys,jigsaw_puzzle,Leisure Games,puzzle,Jeux loisirs
1751,80,Noun,0,,jigsaw_puzzle_piece,Leisure Games,jigsaw_puzzle_piece,Jeux loisirs
1752,99,Noun,0,celebration Christian Easter,Joseph,Religion Person,Joseph,personne religion
1753,33,Noun,0,electric,joystick_PennyGiles,Communication Aid,joystick_PennyGiles,aide à la communication
1754,99,Noun,0,celebration Christian Easter,Judas,Religion Person,Judas,personne religion
1755,103,Noun,0,games sport,judo,Sport,judo,sport
1756,32,Noun,0,games sport,judo_belt,Clothes Sport,judo_belt,vêtements de sport
1757,30,Noun,0,,jumper,Clothes General,sauteur,vêtements général
1758,82,Noun,0,equipment playground,jungle_gym,Leisure Playground,jungle_gym,Aire de jeux Loisirs
1759,101,Noun,0,astronomy planets,Jupiter,Science Astronomy,Jupiter,science Astronomie
1760,1,Noun,0,alphabet letter,K,Alphabet,K,Alphabet
1761,1,Noun,0,alphabet letter,k_-_lower_case,Alphabet,k _-_ lower_case,Alphabet
1762,10,Noun,0,animal mammal wild,kangaroo,Animal Mammal,kangourou,Mammifère
1763,66,Noun,0,,kebab,Food Meals and snacks,kebab,Repas des aliments et des collations
1764,9,Noun,0,animal,kennel,Animal Habitat,chenil,Habitat animal
1765,65,Noun,0,electric,kettle,Food Kitchen items,bouilloire,Cuillères de cuisine articles
1766,16,Noun,0,home house,key_1,Building Contents,key_1,Sommaire construction
1767,16,Noun,0,home house,key_2,Building Contents,Clé_2,Sommaire construction
1768,86,Noun,0,instrument music,keyboard_electric,Music Instrument,keyboard_electric,Instrument de musique
1769,103,VerbComplex,0,games sport,"kick_ball_1_,_to",Sport,"kick_ball_1 _, _ à",sport
1770,103,VerbComplex,0,games sport,"kick_ball_2_,_to",Sport,"kick_ball_2 _, _ à",sport
1771,74,Noun,0,,kidneys,Healthcare Body parts,reins,Les parties du corps Santé
1772,8,Noun,0,animal mammal wild,killer_whale,Animal Fish and Marine mammals,orque,Poissons animaux et mammifères marins
1773,83,Noun,0,play toys,kite,Leisure Toys,cerf-volant,Jouets loisirs
1774,62,Noun,0,food fruit,kiwi,Food Fruit,kiwi,Fruit alimentaire
1775,74,Noun,0,body,knee,Healthcare Body parts,le genou,Les parties du corps Santé
1776,30,Noun,0,clothes underwear,knickers,Clothes General,culotte,vêtements général
1777,65,Noun,0,cooking feeding kitchen utensil,knife,Food Kitchen items,couteau,Cuillères de cuisine articles
1778,59,Noun,0,feeding utensil,knife_adapted,Food Feeding and eating,knife_adapted,Alimentation alimentaire et manger
1779,59,Noun,0,feeding utensil,knife_adapted_2,Food Feeding and eating,knife_adapted_2,Alimentation alimentaire et manger
1780,10,Noun,0,animal mammal,koala,Animal Mammal,koala,Mammifère
1781,83,Noun,0,play toys,koosh_ball,Leisure Toys,koosh_ball,Jouets loisirs
1782,1,Noun,0,alphabet letter,L,Alphabet,L,Alphabet
1783,1,Noun,0,alphabet letter,l_-_lower_case,Alphabet,l _-_ lower_case,Alphabet
1784,115,Noun,0,class office school stationery,labels,Work and School Stationery,Étiquettes,Travail et de la papeterie scolaire
1785,22,Noun,0,communication,ladies_toilet,Building Public,ladies_toilet,bâtiment public
1786,65,Noun,0,cooking,ladle,Food Kitchen items,louche,Cuillères de cuisine articles
1787,91,Noun,0,emotion expression face feeling people woman,lady_-_face,People Feelings,dame _-_ visage,Les gens sentiments
1788,48,Noun,0,alcohol drink,lager,Drink Type,bière blonde,Type de boisson
1789,67,Noun,0,food lamb meat,lamb,Food Meat,agneau,viande alimentaire
1790,10,Noun,0,animal celebration Christian Easter farm food,lamb_2,Animal Mammal,lamb_2,Mammifère
1791,50,Noun,0,electric,lamp,Electrical General,lampe,électrique général
1792,16,Noun,0,,lampshade,Building Contents,abat-jour,Sommaire construction
1793,16,Noun,0,,lampshade_2,Building Contents,lampshade_2,Sommaire construction
1794,50,Noun,0,,lantern,Electrical General,lanterne,électrique général
1795,50,Noun,0,,lantern_2,Electrical General,lantern_2,électrique général
1796,49,Noun,0,electric,laptop,Electrical Computer,portable,électrique informatique
1797,41,Noun,0,abstract adjective,large,Descriptive Quantity,grand,Quantité descriptive
1798,66,Noun,0,,lasagne,Food Meals and snacks,Lasagne,Repas des aliments et des collations
1799,40,Noun,0,direction position,last,Descriptive Position,dernier,Position descriptive
1800,40,Noun,0,,last_2,Descriptive Position,last_2,Position descriptive
1801,44,Noun,0,calendar diary season time,last_month,Descriptive Time,le mois dernier,Temps descriptif
1802,97,Noun,0,celebration Christian Easter,Last_Supper,Religion Festival,Dernière Cène,festival de la religion
1803,91,Noun,0,emotion expression face feeling people woman,laughing_lady,People Feelings,laughing_lady,Les gens sentiments
1804,91,Noun,0,emotion expression face feeling people,laughing_man,People Feelings,laughing_man,Les gens sentiments
1805,16,Noun,0,home house,laundry_basket,Building Contents,panier à linge,Sommaire construction
1806,83,Noun,0,play toys,lava_lamp,Leisure Toys,lampe à lave,Jouets loisirs
1807,106,Noun,0,electric gardening,lawnmower,Tools Garden,tondeuse à gazon,Outils de jardin
1808,3,Noun,0,animal,lead,Animal Activity Grooming,conduire,Toilettage pour animaux Activité
1809,94,Noun,0,gardening plant,leaf,Plants and Trees,feuille,Plantes et les arbres
1810,94,Noun,0,gardening plant,leaves,Plants and Trees,feuilles,Plantes et les arbres
1811,73,Noun,0,food vegetable,leek,Food Vegetables and salads,poireau,Légumes et salades alimentaires
1812,39,Noun,0,direction position,left,Descriptive Direction,la gauche,Direction descriptive
1813,49,Noun,0,,left_click,Electrical Computer,click gauche,électrique informatique
1814,74,Noun,0,,left_hand,Healthcare Body parts,main gauche,Les parties du corps Santé
1815,74,Noun,0,body,leg,Healthcare Body parts,jambe,Les parties du corps Santé
1816,30,Noun,0,clothes,leg_warmers,Clothes General,jambières,vêtements général
1817,83,Noun,0,play toys,lego,Leisure Toys,Lego,Jouets loisirs
1818,74,Noun,0,body,legs,Healthcare Body parts,jambes,Les parties du corps Santé
1819,62,Noun,0,food fruit,lemon,Food Fruit,citron,Fruit alimentaire
1820,48,Noun,0,drink,lemon_squash,Drink Type,lemon_squash,Type de boisson
1821,48,Noun,0,drink,lemonade,Drink Type,limonade,Type de boisson
1822,48,Noun,0,drink,lemonade_2,Drink Type,lemonade_2,Type de boisson
1823,100,Noun,0,,lens,Science,lentille,Science
1824,97,Noun,0,celebration Christian Easter,Lent,Religion Festival,Prêté,festival de la religion
1825,73,Noun,0,,lentils,Food Vegetables and salads,Lentilles,Légumes et salades alimentaires
1826,10,Noun,0,animal mammal wild,leopard,Animal Mammal,léopard,Mammifère
1827,115,Noun,0,class office school stationery,letter,Work and School Stationery,lettre,Travail et de la papeterie scolaire
1828,73,Noun,0,food salad vegetable,lettuce,Food Vegetables and salads,salade,Légumes et salades alimentaires
1829,65,Noun,0,cooking,lid,Food Kitchen items,couvercle,Cuillères de cuisine articles
1830,65,Noun,0,cooking,lid_2,Food Kitchen items,lid_2,Cuillères de cuisine articles
1831,26,Noun,0,home house,lift,Building Structure,ascenseur,Structure de bâtiment
1832,41,Noun,0,,light,Descriptive Quantity,lumière,Quantité descriptive
1833,50,Noun,0,,lightbulb,Electrical General,ampoule,électrique général
1834,94,Noun,0,celebration,lily,Plants and Trees,lis,Plantes et les arbres
1835,62,Noun,0,,lime,Food Fruit,citron vert,Fruit alimentaire
1836,42,Noun,0,maths shape,line_diagonal,Descriptive Shape,line_diagonal,Forme descriptive
1837,42,Noun,0,maths shape,line_horizontal,Descriptive Shape,line_horizontal,Forme descriptive
1838,42,Noun,0,maths shape,line_parallel,Descriptive Shape,line_parallel,Forme descriptive
1839,42,Noun,0,maths shape,line_vertical,Descriptive Shape,line_vertical,Forme descriptive
1840,10,Noun,0,animal mammal wild zoo,lion,Animal Mammal,Lion,Mammifère
1841,76,Noun,0,grooming,lip_balm,Healthcare Grooming items,baume à lèvres,articles Santé Toilettage
1842,74,Noun,0,,lip_bottom,Healthcare Body parts,lip_bottom,Les parties du corps Santé
1843,74,Noun,0,,lip_top,Healthcare Body parts,lip_top,Les parties du corps Santé
1844,74,Noun,0,body,lips_1,Healthcare Body parts,lips_1,Les parties du corps Santé
1845,76,Noun,0,grooming,lipstick,Healthcare Grooming items,rouge à lèvres,articles Santé Toilettage
1846,76,Noun,0,grooming,liquid_soap,Healthcare Grooming items,savon liquide,articles Santé Toilettage
1847,41,Noun,0,abstract adjective,little,Descriptive Quantity,peu,Quantité descriptive
1848,33,Noun,0,communication,little_mac_switch,Communication Aid,little_mac_switch,aide à la communication
1849,12,Noun,0,animal pet,lizard,Animal Reptiles and Amphibians,lézard,Reptiles et Amphibiens animaux
1850,18,Noun,0,class office school,locker,Building Furniture,casier,Meubles de construction
1851,94,Noun,0,gardening,log,Plants and Trees,Journal,Plantes et les arbres
1852,71,Noun,0,food snack sweet,lollipop,Food Sweets and desserts,sucette,Bonbons alimentaires et desserts
1853,41,Noun,0,abstract adjective position,long,Descriptive Quantity,longue,Quantité descriptive
1854,90,Noun,0,,long_hair,People Descriptive,cheveux longs,personnes descriptif
1855,30,Noun,0,clothes underwear,long_johns,Clothes General,caleçon,vêtements général
1856,75,VerbComplex,0,grooming,"look_in_mirror_,_to",Healthcare Grooming activities,"look_in_mirror _, _ à",Santé activités Toilettage
1857,110,Noun,0,transport travel vehicle,lorry,Transport Road,camion,Transport routier
1858,110,Noun,0,transport travel vehicle,lorry_2,Transport Road,lorry_2,Transport routier
1859,90,Noun,0,,lost,People Descriptive,perdu,personnes descriptif
1860,76,Noun,0,grooming,lotion,Healthcare Grooming items,lotion,articles Santé Toilettage
1861,41,Noun,0,amount,lots_more,Descriptive Quantity,beaucoup plus,Quantité descriptive
1862,43,Noun,0,abstract adjective,loud,Descriptive State,bruyant,descriptif État
1863,57,Noun,0,,low_fat_2,Food Diet,low_fat_2,régime alimentaire
1864,40,Noun,0,direction position,lowest,Descriptive Position,le plus bas,Position descriptive
1865,43,Noun,0,abstract adjective,lucky,Descriptive State,chanceux,descriptif État
1866,77,Noun,0,clinic health hospital medical,lump,Healthcare Medical conditions,bosse,Santé Conditions médicales
1867,59,Noun,0,,lunch_1,Food Feeding and eating,lunch_1,Alimentation alimentaire et manger
1868,59,Noun,0,,lunch_2,Food Feeding and eating,lunch_2,Alimentation alimentaire et manger
1869,59,Noun,0,class office school,lunch_box,Food Feeding and eating,boîte à déjeuner,Alimentation alimentaire et manger
1870,59,Noun,0,,lunch_box_1,Food Feeding and eating,lunch_box_1,Alimentation alimentaire et manger
1871,117,Noun,0,class office school,lunch_time,Work and School Timetable,l'heure du déjeuner,Les travaux et le calendrier scolaire
1872,74,Noun,0,body,lungs,Healthcare Body parts,poumons,Les parties du corps Santé
1873,1,Noun,0,alphabet letter,M,Alphabet,M,Alphabet
1874,1,Noun,0,alphabet letter,m_-_lower_case,Alphabet,m _-_ lower_case,Alphabet
1875,68,Noun,0,,macadamias,Food Nuts,macadamia,noix alimentaires
1876,66,Noun,0,,macaroni,Food Meals and snacks,macaroni,Repas des aliments et des collations
1877,66,Noun,0,,macaroni_cheese,Food Meals and snacks,macaroni au fromage,Repas des aliments et des collations
1878,100,Noun,0,,magnet,Science,aimant,Science
1879,100,Noun,0,,magnetic,Science,magnétique,Science
1880,66,Noun,0,,main_course,Food Meals and snacks,plat principal,Repas des aliments et des collations
1881,50,Noun,0,,mains_socket,Electrical General,mains_socket,électrique général
1882,20,VerbComplex,0,action,"make_the_bed_,_to",Building Household tasks,"make_the_bed _, _ à",tâches de construction ménagers
1883,76,Noun,0,grooming,make_up,Healthcare Grooming items,maquillage,articles Santé Toilettage
1884,74,Noun,1,,male_body,Healthcare Body parts,male_body,Les parties du corps Santé
1885,91,Noun,0,emotion expression face feeling people,man_-_face,People Feelings,homme _-_ visage,Les gens sentiments
1886,73,Noun,0,,mange_tout,Food Vegetables and salads,mange-tout,Légumes et salades alimentaires
1887,98,Noun,0,celebration Christian,manger,Religion General,manger,religion générale
1888,62,Noun,0,,mango,Food Fruit,mangue,Fruit alimentaire
1889,83,Noun,0,,marbles,Leisure Toys,marbres,Jouets loisirs
1890,56,Noun,0,diary food,margarine,Food Dairy,margarine,Dairy alimentaire
1891,63,Noun,0,,marmite,Food Ingredients,Marmite,Ingrédients alimentaires
1892,93,Noun,0,family relationship relatives,married,People Relationship,marié,People Relationship
1893,73,Noun,0,,marrow,Food Vegetables and salads,moelle,Légumes et salades alimentaires
1894,101,Noun,0,astronomy planets,Mars,Science Astronomy,Mars,science Astronomie
1895,71,Noun,0,food sweet,marshmallows,Food Sweets and desserts,guimauves,Bonbons alimentaires et desserts
1896,99,Noun,0,celebration Christian Easter,Mary,Religion Person,Marie,personne religion
1897,76,Noun,0,grooming,mascara,Healthcare Grooming items,mascara,articles Santé Toilettage
1898,64,Verb,0,cooking,"mash_,_to",Food Kitchen actions,"écrasez _, _ à",Nourriture actions cuisine
1899,64,Noun,0,,"mash_potato_,_to",Food Kitchen actions,"mash_potato _, _ à",Nourriture actions cuisine
1900,66,Noun,0,,mash_potato_1,Food Meals and snacks,mash_potato_1,Repas des aliments et des collations
1901,66,Noun,0,,mash_potato_2,Food Meals and snacks,mash_potato_2,Repas des aliments et des collations
1902,65,Noun,0,cooking feeding kitchen,masher,Food Kitchen items,masher,Cuillères de cuisine articles
1903,107,Noun,0,DIY tools workshop,mask_dustmask,Tools Workshop,mask_dustmask,Outillage
1904,115,Noun,0,class office school stationery,masking_tape,Work and School Stationery,masking_tape,Travail et de la papeterie scolaire
1905,116,Noun,0,class school,maths,Work and School Subjects,mathématiques,Sujets de travail et de l'école
1906,117,Noun,0,class school,maths_class,Work and School Timetable,maths_class,Les travaux et le calendrier scolaire
1907,14,Noun,0,,mauve,Art Colour,mauve,art Couleur
1908,14,Noun,0,,mauve_dark,Art Colour,mauve_dark,art Couleur
1909,14,Noun,0,,mauve_light,Art Colour,mauve_light,art Couleur
1910,56,Noun,0,diary food,mayonnaise,Food Dairy,Mayonnaise,Dairy alimentaire
1911,65,Noun,0,cooking,measuring_cups,Food Kitchen items,measuring_cups,Cuillères de cuisine articles
1912,65,Noun,0,cooking kitchen,measuring_jug,Food Kitchen items,measuring_jug,Cuillères de cuisine articles
1913,65,Noun,0,cooking kitchen,measuring_spoons,Food Kitchen items,measuring_spoons,Cuillères de cuisine articles
1914,67,Noun,0,,meat,Food Meat,Viande,viande alimentaire
1915,66,Noun,0,,meatballs_and_spaghetti,Food Meals and snacks,meatballs_and_spaghetti,Repas des aliments et des collations
1916,104,Noun,0,games sport,medal,Sport Accessories,médaille,Sport Accessoires
1917,78,Noun,0,clinic health hospital medical,medicine,Healthcare Medical items,médicament,Santé Produits médicaux
1918,18,Noun,0,,medicine_cabinet,Building Furniture,cabinet médical,Meubles de construction
1919,62,Noun,0,food fruit,melon,Food Fruit,melon,Fruit alimentaire
1920,64,Verb,0,,"melt_,_to",Food Kitchen actions,"faire fondre _, _ à",Nourriture actions cuisine
1921,51,Noun,0,,memory_card,Electrical Media,carte mémoire,médias électrique
1922,51,Noun,0,,memory_card_2,Electrical Media,memory_card_2,médias électrique
1923,43,Noun,0,,mend,Descriptive State,réparer,descriptif État
1924,22,Noun,0,communication,mens_toilet,Building Public,mens_toilet,bâtiment public
1925,66,Noun,0,,menu,Food Meals and snacks,menu,Repas des aliments et des collations
1926,101,Noun,0,astronomy planets,Mercury,Science Astronomy,Mercure,science Astronomie
1927,71,Noun,0,,meringues,Food Sweets and desserts,meringues,Bonbons alimentaires et desserts
1928,82,Noun,0,equipment playground,merry_go_round,Leisure Playground,manège,Aire de jeux Loisirs
1929,43,Noun,0,,messy_clothes,Descriptive State,messy_clothes,descriptif État
1930,43,Noun,0,abstract adjective,messy_room,Descriptive State,chambre désordonnée,descriptif État
1931,86,Noun,0,instrument music,microphone,Music Instrument,microphone,Instrument de musique
1932,100,Noun,0,class school,microscope,Science,microscope,Science
1933,65,Noun,0,cooking electric kitchen,microwave,Food Kitchen items,four micro onde,Cuillères de cuisine articles
1934,40,Noun,0,abstract adjective position,middle,Descriptive Position,milieu,Position descriptive
1935,48,Noun,0,dairy drink,milk,Drink Type,Lait,Type de boisson
1936,56,Noun,0,diary drink,milk_2_litre,Food Dairy,milk_2_litre,Dairy alimentaire
1937,56,Noun,0,dairy food,milk_bottle,Food Dairy,bouteille de lait,Dairy alimentaire
1938,56,Noun,0,diary drink,milk_carton,Food Dairy,carton de lait,Dairy alimentaire
1939,92,Noun,0,job people profession work,milk_person_1a,People Profession,milk_person_1a,personnes Profession
1940,92,Noun,0,job people profession work,milk_person_1b,People Profession,milk_person_1b,personnes Profession
1941,92,Noun,0,job people profession work,milk_person_2a,People Profession,milk_person_2a,personnes Profession
1942,92,Noun,0,job people profession work,milk_person_2b,People Profession,milk_person_2b,personnes Profession
1943,48,Noun,0,dairy drink,milkshake,Drink Type,Milk-shake,Type de boisson
1944,71,Noun,0,,milkshake_banana,Food Sweets and desserts,milkshake_banana,Bonbons alimentaires et desserts
1945,71,Noun,0,,milkshake_chocolate,Food Sweets and desserts,milkshake_chocolate,Bonbons alimentaires et desserts
1946,71,Noun,0,,milkshake_strawberry,Food Sweets and desserts,milkshake_strawberry,Bonbons alimentaires et desserts
1947,101,Noun,0,astronomy,Milky_Way,Science Astronomy,Voie Lactée,science Astronomie
1948,55,Noun,0,celebration food,mince_pie,Food Breads and baking,mince_pie,Et la cuisson des aliments Breads
1949,67,Noun,0,,minced_meat,Food Meat,viande hachée,viande alimentaire
1950,110,Noun,0,transport travel vehicle,mini_bus,Transport Road,minibus,Transport routier
1951,71,Noun,0,,mints,Food Sweets and desserts,bonbons à la menthe,Bonbons alimentaires et desserts
1952,44,Noun,0,calendar diary time,minute,Descriptive Time,minute,Temps descriptif
1953,76,Noun,0,grooming,mirror,Healthcare Grooming items,miroir,articles Santé Toilettage
1954,18,Noun,0,,mirror_1,Building Furniture,Miroir 1,Meubles de construction
1955,18,Noun,0,,mirror_2,Building Furniture,mirror_2,Meubles de construction
1956,83,Noun,0,play toys,mirror_ball,Leisure Toys,boule à facettes,Jouets loisirs
1957,43,Noun,0,abstract,mistake_no_wrong,Descriptive State,mistake_no_wrong,descriptif État
1958,94,Noun,0,celebration,mistletoe,Plants and Trees,du gui,Plantes et les arbres
1959,30,Noun,0,clothes,mittens,Clothes General,Mitaines,vêtements général
1960,65,Noun,0,cooking electric kitchen,mixer,Food Kitchen items,mixer,Cuillères de cuisine articles
1961,52,Noun,0,electric,mobile_phone,Electrical Phone,téléphone portable,téléphone électrique
1962,52,Noun,0,,mobile_phone_camera,Electrical Phone,mobile_phone_camera,téléphone électrique
1963,52,Noun,0,,mobile_phone_case,Electrical Phone,étui de téléphone portable,téléphone électrique
1964,52,Noun,0,,mobile_phone_cover,Electrical Phone,mobile_phone_cover,téléphone électrique
1965,52,Noun,0,,mobile_phone_no,Electrical Phone,mobile_phone_no,téléphone électrique
1966,52,Noun,0,,mobile_phone_number,Electrical Phone,numéro de téléphone portable,téléphone électrique
1967,52,Noun,0,,mobile_phone_ring_tone,Electrical Phone,mobile_phone_ring_tone,téléphone électrique
1968,52,Noun,0,,mobile_phone_silent,Electrical Phone,mobile_phone_silent,téléphone électrique
1969,52,Noun,0,,mobile_phone_text_message,Electrical Phone,mobile_phone_text_message,téléphone électrique
1970,52,Noun,0,,mobile_phone_video,Electrical Phone,mobile_phone_video,téléphone électrique
1971,74,Noun,0,body,mole,Healthcare Body parts,Môle,Les parties du corps Santé
1972,85,Noun,0,finance money,money,Money,argent,Argent
1973,28,Noun,0,celebration,monster,Celebration Item,monstre,célébration article
1974,101,Noun,0,astronomy,Moon,Science Astronomy,Lune,science Astronomie
1975,16,Noun,0,home house,mop,Building Contents,balai,Sommaire construction
1976,110,Noun,0,transport travel vehicle,moped,Transport Road,vélomoteur,Transport routier
1977,41,Noun,0,abstract adjective,more,Descriptive Quantity,plus,Quantité descriptive
1978,44,Noun,0,calendar diary time,morning,Descriptive Time,Matin,Temps descriptif
1979,41,Noun,0,amount,most,Descriptive Quantity,plus,Quantité descriptive
1980,13,Noun,0,insect,moth,Animal Spiders and Insects,papillon de nuit,Araignées et les insectes des animaux
1981,110,Noun,0,transport travel vehicle,motor_home,Transport Road,camping car,Transport routier
1982,110,Noun,0,transport travel vehicle,motorcycle,Transport Road,moto,Transport routier
1983,79,Noun,0,holiday travel,mountains,Holiday and travel,montagnes,Vacances et Voyage
1984,10,Noun,0,animal pet wild,mouse,Animal Mammal,Souris,Mammifère
1985,49,Noun,0,,mouse_mat,Electrical Computer,Tapis de souris,électrique informatique
1986,74,Noun,0,features people,mouth,Healthcare Body parts,bouche,Les parties du corps Santé
1987,76,Noun,0,grooming,mouthwash,Healthcare Grooming items,bain de bouche,articles Santé Toilettage
1988,76,Noun,0,grooming,mouthwash_1,Healthcare Grooming items,mouthwash_1,articles Santé Toilettage
1989,55,Noun,0,breakfast food meal,muesli,Food Breads and baking,muesli,Et la cuisson des aliments Breads
1990,46,Noun,0,,mug_2,Drink Containers and measures,mug_2,Conteneurs et mesures boire
1991,51,Noun,0,,multi_media,Electrical Media,multimédia,médias électrique
1992,88,Noun,0,,multiply,Number Activity,multiplier,nombre d'activités
1993,93,Noun,0,family relationship relatives,mum_parent,People Relationship,mum_parent,People Relationship
1994,74,Noun,0,,muscles,Healthcare Body parts,muscles,Les parties du corps Santé
1995,73,Noun,0,food vegetable,mushroom,Food Vegetables and salads,champignon,Légumes et salades alimentaires
1996,116,Noun,0,class school,music,Work and School Subjects,la musique,Sujets de travail et de l'école
1997,117,Noun,0,class school,music_class,Work and School Timetable,cours de musique,Les travaux et le calendrier scolaire
1998,24,Noun,0,class school,music_room,Building School,Chambre de musique,Établissement scolaire
1999,83,Noun,0,,musical_instruments,Leisure Toys,instruments de musique,Jouets loisirs
2000,92,Noun,0,job people profession work,musician_1a,People Profession,musician_1a,personnes Profession
2001,92,Noun,0,job people profession work,musician_1b,People Profession,musician_1b,personnes Profession
2002,92,Noun,0,job people profession work,musician_2a,People Profession,musician_2a,personnes Profession
2003,92,Noun,0,job people profession work,musician_2b,People Profession,musician_2b,personnes Profession
2004,6,Noun,0,animal shellfish,mussel,Animal Crustacean and Molluscs,moule,Animaux Crustacés et Mollusques
2005,36,Noun,0,,my_computer_icon,Computer Icon,my_computer_icon,Icône d'ordinateur
2006,1,Noun,0,alphabet letter,N,Alphabet,N,Alphabet
2007,1,Noun,0,alphabet letter,n_-_lower_case,Alphabet,n _-_ lower_case,Alphabet
2008,107,Noun,0,DIY tools workshop,nail,Tools Workshop,clou,Outillage
2009,76,Noun,0,grooming,nail_care,Healthcare Grooming items,manucure,articles Santé Toilettage
2010,76,Noun,0,grooming,nail_clippers,Healthcare Grooming items,Coupe-ongles,articles Santé Toilettage
2011,76,Noun,0,grooming,nail_file,Healthcare Grooming items,lime à ongles,articles Santé Toilettage
2012,76,Noun,0,,nail_polish,Healthcare Grooming items,vernis à ongle,articles Santé Toilettage
2013,76,Noun,0,grooming,nail_polish_remover,Healthcare Grooming items,dissolvant,articles Santé Toilettage
2014,76,Noun,0,clothes underwear,nappy,Healthcare Grooming items,couche-culotte,articles Santé Toilettage
2015,97,Noun,0,celebration Christian,Nativity,Religion Festival,Nativité,festival de la religion
2016,40,Noun,0,direction position,near,Descriptive Position,près,Position descriptive
2017,74,Noun,0,,neck,Healthcare Body parts,cou,Les parties du corps Santé
2018,31,Noun,0,clothes jewellery,necklace,Clothes Jewellery,Collier,vêtements Bijoux
2019,31,Noun,0,clothes jewellery,necklace_2,Clothes Jewellery,necklace_2,vêtements Bijoux
2020,34,Noun,0,communication,need_toilet,Communication Conversation,need_toilet,Conversation communication
2021,41,Noun,0,abstract adjective position,neither,Descriptive Quantity,ni,Quantité descriptive
2022,101,Noun,0,astronomy planets,Neptune,Science Astronomy,Neptune,science Astronomie
2023,9,Noun,0,animal bird,nest,Animal Habitat,nid,Habitat animal
2024,18,Noun,0,,nest_of_tables,Building Furniture,nest_of_tables,Meubles de construction
2025,36,Noun,0,,networked_computers,Computer Icon,networked_computers,Icône d'ordinateur
2026,36,Noun,0,,new_document,Computer Icon,nouveau document,Icône d'ordinateur
2027,114,Noun,0,home house,newspaper,Work and School Education,journal,Le travail et l'éducation scolaire
2028,92,Noun,0,job people profession work,newspaper_person_1a,People Profession,newspaper_person_1a,personnes Profession
2029,92,Noun,0,job people profession work,newspaper_person_1b,People Profession,newspaper_person_1b,personnes Profession
2030,92,Noun,0,job people profession work,newspaper_person_2a,People Profession,newspaper_person_2a,personnes Profession
2031,92,Noun,0,job people profession work,newspaper_person_2b,People Profession,newspaper_person_2b,personnes Profession
2032,40,Noun,0,direction position,next,Descriptive Position,prochain,Position descriptive
2033,44,Noun,0,calendar diary season time,next_month,Descriptive Time,le mois prochain,Temps descriptif
2034,44,Noun,0,calendar diary time,next_week,Descriptive Time,prochaine semaine,Temps descriptif
2035,44,Noun,0,calendar diary time,night,Descriptive Time,nuit,Temps descriptif
2036,30,Noun,0,clothes sleepwear,nightgown,Clothes General,chemise de nuit,vêtements général
2037,87,Noun,0,,nine,Number,neuf,Nombre
2038,87,Noun,0,,nine_dots,Number,nine_dots,Nombre
2039,87,Noun,0,,nineteen,Number,dix-neuf,Nombre
2040,87,Noun,0,,ninety,Number,quatre vingt dix,Nombre
2041,117,Noun,0,class school,no_class,Work and School Timetable,pas de classe,Les travaux et le calendrier scolaire
2042,43,Noun,0,abstract,no_smoking_sign,Descriptive State,no_smoking_sign,descriptif État
2043,43,Noun,0,,noisy,Descriptive State,bruyant,descriptif État
2044,90,Noun,0,,non_speaking,People Descriptive,non_speaking,personnes descriptif
2045,102,Noun,0,,non-permeable,Science Eco,non perméable,sciences Eco
2046,69,Noun,0,,noodles,Food Pastas and rice,nouilles,La nourriture et du riz Pastas
2047,39,Noun,0,direction position,north,Descriptive Direction,Nord,Direction descriptive
2048,39,Noun,0,abstract adjective adverb direction position,north_east,Descriptive Direction,NORTH_EAST,Direction descriptive
