symbol-id,symbol,grammar,category-id,category,rated,tags
1638,écouteurs,Noun,51,médias électrique,0,electric
1639,headpointer_2,Noun,33,aide à la communication,0,
1640,en bonne santé,Noun,77,Santé Conditions médicales,0,clinic health hospital medical
1641,"entendre _, _ à",Verb,74,Les parties du corps Santé,0,body
1642,hearing_aid_1,Noun,78,Santé Produits médicaux,0,clinic health hospital medical
1643,hearing_aid_2,Noun,78,Santé Produits médicaux,0,clinic health hospital medical
1644,cœur,Noun,74,Les parties du corps Santé,0,body
1645,forme de coeur,Noun,42,Forme descriptive,0,
1646,"chaleur _, _ à",Verb,64,Nourriture actions cuisine,0,cooking
1647,lourd,Noun,41,Quantité descriptive,0,
1648,haie,Noun,94,Plantes et les arbres,0,gardening plant
1649,hedge_cutters,Noun,106,Outils de jardin,0,gardening
1650,hérisson,Noun,10,Mammifère,0,animal wild
1651,talon,Noun,74,Les parties du corps Santé,0,
1652,heel_of_shoe,Noun,30,vêtements général,0,clothes footwear
1653,hélicoptère,Noun,108,Transport aérien,0,transport travel
1654,Bonjour,Noun,34,Conversation communication,0,communication
1655,casque,Noun,32,vêtements de sport,0,sport
1656,helmet_pilot,Noun,30,vêtements général,0,equipment uniform
1657,heptagone,Noun,42,Forme descriptive,0,maths shape
1658,héron,Noun,5,Oiseaux animaux,0,animal bird
1659,hexagone,Noun,42,Forme descriptive,0,maths shape
1660,haute,Noun,41,Quantité descriptive,0,abstract adjective position
1661,chaise haute,Noun,18,Meubles de construction,0,home house
1662,le plus élevé,Noun,40,Position descriptive,0,direction position
1663,hanche,Noun,74,Les parties du corps Santé,0,
1664,hippopotame,Noun,10,Mammifère,0,animal mammal wild zoo
1665,les hanches,Noun,74,Les parties du corps Santé,0,
1666,histoire,Noun,116,Sujets de travail et de l'école,0,class school
1667,cours d'histoire,Noun,117,Les travaux et le calendrier scolaire,0,class school
1668,houe,Noun,106,Outils de jardin,0,gardening
1669,hisser,Noun,78,Santé Produits médicaux,0,clinic health hospital medical
1670,sac,Noun,79,Vacances et Voyage,0,holiday
1671,hole_punch,Noun,115,Travail et de la papeterie scolaire,0,class office school stationery
1672,hole_punch_2,Noun,115,Travail et de la papeterie scolaire,0,
1673,creux,Noun,42,Forme descriptive,0,abstract adjective
1674,houx,Noun,94,Plantes et les arbres,0,celebration
1675,Page d'accueil,Noun,36,Icône d'ordinateur,0,
1676,mon chéri,Noun,63,Ingrédients alimentaires,0,
1677,hood_hoodie,Noun,30,vêtements général,0,clothes hat
1678,hooded_top,Noun,30,vêtements général,0,clothes
1679,sabot,Noun,7,Caractéristiques des animaux,0,animal mammal
1680,"_ aspirateur, _ à",Verb,20,tâches de construction ménagers,0,action
1681,cornes,Noun,7,Caractéristiques des animaux,0,animal mammal
1682,cheval,Noun,10,Mammifère,0,animal
1683,tuyau,Noun,106,Outils de jardin,0,gardening
1684,chaud,Noun,41,Quantité descriptive,0,
1685,montgolfière,Noun,108,Transport aérien,0,transport travel
1686,hot_brush,Noun,76,articles Santé Toilettage,0,grooming
1687,chocolat chaud,Noun,48,Type de boisson,0,drink
1688,Hot-dog,Noun,66,Repas des aliments et des collations,0,
1689,hot_person,Noun,90,personnes descriptif,0,
1690,maison,Noun,23,immeuble d'habitation,0,class school
1691,Chambres du Parlement,Noun,95,Politique,0,celebration
1692,Comment,Noun,96,Question,0,ask query question
1693,combien,Noun,41,Quantité descriptive,0,ask query question
1694,cent,Noun,87,Nombre,0,
1695,faim,Noun,59,Alimentation alimentaire et manger,0,feeding
1696,mari,Noun,93,People Relationship,0,family relationship relatives
1697,je,Noun,1,Alphabet,0,alphabet letter
1698,i _-_ lower_case,Noun,1,Alphabet,0,alphabet letter
1699,crème glacée,Noun,71,Bonbons alimentaires et desserts,0,dessert diary food
1700,ice_cream_2,Noun,71,Bonbons alimentaires et desserts,0,
1701,ice_cream_tub,Noun,71,Bonbons alimentaires et desserts,0,dessert diary food
1702,sucette glacée,Noun,71,Bonbons alimentaires et desserts,0,food
1703,dans,Noun,40,Position descriptive,0,direction position
1704,devant,Noun,40,Position descriptive,0,direction position
1705,boîte de réception,Noun,36,Icône d'ordinateur,0,
1706,fiches,Noun,115,Travail et de la papeterie scolaire,0,class office school stationery
1707,Ingrédients,Noun,63,Ingrédients alimentaires,0,
1708,inhalateur,Noun,78,Santé Produits médicaux,0,clinic health hospital medical
1709,à l'envers,Noun,43,descriptif État,0,
1710,inside_room,Noun,40,Position descriptive,0,
1711,installer un logiciel,Noun,36,Icône d'ordinateur,0,
1712,IntelliKeys,Noun,33,aide à la communication,0,communication
1713,l'Internet,Noun,36,Icône d'ordinateur,0,
1714,intestin,Noun,74,Les parties du corps Santé,0,body
1715,iPhone,Noun,52,téléphone électrique,0,
1716,iPod,Noun,51,médias électrique,0,electric
1717,le fer,Noun,16,Sommaire construction,0,home house
1718,"fer _, _ à",Verb,20,tâches de construction ménagers,0,action
1719,planche a repasser,Noun,16,Sommaire construction,0,home house
1720,Est-ce assez,Noun,41,Quantité descriptive,0,
1721,IT_assistant_1a,Noun,92,personnes Profession,0,job people profession work
1722,IT_assistant_1b,Noun,92,personnes Profession,0,job people profession work
1723,IT_assistant_2a,Noun,92,personnes Profession,0,job people profession work
1724,IT_assistant_2b,Noun,92,personnes Profession,0,job people profession work
1725,IT_class,Noun,117,Les travaux et le calendrier scolaire,0,class school
1726,IT_room,Noun,24,Établissement scolaire,0,class school
1727,démanger,Noun,77,Santé Conditions médicales,0,clinic health hospital medical
1728,lierre,Noun,94,Plantes et les arbres,0,celebration
1729,ivy_2,Noun,94,Plantes et les arbres,0,celebration
1730,J,Noun,1,Alphabet,0,alphabet letter
1731,j _-_ lower_case,Noun,1,Alphabet,0,alphabet letter
1732,jack_in_box,Noun,83,Jouets loisirs,0,play toys
1733,veste,Noun,30,vêtements général,0,clothes
1734,veste _-_ mans,Noun,30,vêtements général,0,clothes
1735,jacket_2,Noun,30,vêtements général,0,clothes
1736,jacket_potato_1,Noun,73,Légumes et salades alimentaires,0,
1737,confiture,Noun,71,Bonbons alimentaires et desserts,0,
1738,jam_tart,Noun,71,Bonbons alimentaires et desserts,0,cake dessert food
1739,pot,Noun,65,Cuillères de cuisine articles,0,DIY tools workshop
1740,jealous_lady,Noun,91,Les gens sentiments,0,emotion expression face feeling people woman
1741,jealous_man,Noun,91,Les gens sentiments,0,emotion expression face feeling people
1742,jeans,Noun,30,vêtements général,0,clothes
1743,jeep,Noun,110,Transport routier,0,transport travel vehicle
1744,gelée,Noun,71,Bonbons alimentaires et desserts,0,dessert food
1745,jelly_beans,Noun,71,Bonbons alimentaires et desserts,0,food sweet
1746,méduse,Noun,11,Animal Autre Invertébrés,0,animal fish
1747,Jésus,Noun,99,personne religion,0,celebration Christian Easter
1748,avion à réaction,Noun,108,Transport aérien,0,transport travel
1749,bijoux,Noun,31,vêtements Bijoux,0,clothes jewellery
1750,puzzle,Noun,80,Jeux loisirs,0,play toys
1751,jigsaw_puzzle_piece,Noun,80,Jeux loisirs,0,
1752,Joseph,Noun,99,personne religion,0,celebration Christian Easter
1753,joystick_PennyGiles,Noun,33,aide à la communication,0,electric
1754,Judas,Noun,99,personne religion,0,celebration Christian Easter
1755,judo,Noun,103,sport,0,games sport
1756,judo_belt,Noun,32,vêtements de sport,0,games sport
1757,sauteur,Noun,30,vêtements général,0,
1758,jungle_gym,Noun,82,Aire de jeux Loisirs,0,equipment playground
1759,Jupiter,Noun,101,science Astronomie,0,astronomy planets
1760,K,Noun,1,Alphabet,0,alphabet letter
1761,k _-_ lower_case,Noun,1,Alphabet,0,alphabet letter
1762,kangourou,Noun,10,Mammifère,0,animal mammal wild
1763,kebab,Noun,66,Repas des aliments et des collations,0,
1764,chenil,Noun,9,Habitat animal,0,animal
1765,bouilloire,Noun,65,Cuillères de cuisine articles,0,electric
1766,key_1,Noun,16,Sommaire construction,0,home house
1767,Clé_2,Noun,16,Sommaire construction,0,home house
1768,keyboard_electric,Noun,86,Instrument de musique,0,instrument music
1769,"kick_ball_1 _, _ à",VerbComplex,103,sport,0,games sport
1770,"kick_ball_2 _, _ à",VerbComplex,103,sport,0,games sport
1771,reins,Noun,74,Les parties du corps Santé,0,
1772,orque,Noun,8,Poissons animaux et mammifères marins,0,animal mammal wild
1773,cerf-volant,Noun,83,Jouets loisirs,0,play toys
1774,kiwi,Noun,62,Fruit alimentaire,0,food fruit
1775,le genou,Noun,74,Les parties du corps Santé,0,body
1776,culotte,Noun,30,vêtements général,0,clothes underwear
1777,couteau,Noun,65,Cuillères de cuisine articles,0,cooking feeding kitchen utensil
1778,knife_adapted,Noun,59,Alimentation alimentaire et manger,0,feeding utensil
1779,knife_adapted_2,Noun,59,Alimentation alimentaire et manger,0,feeding utensil
1780,koala,Noun,10,Mammifère,0,animal mammal
1781,koosh_ball,Noun,83,Jouets loisirs,0,play toys
1782,L,Noun,1,Alphabet,0,alphabet letter
1783,l _-_ lower_case,Noun,1,Alphabet,0,alphabet letter
1784,Étiquettes,Noun,115,Travail et de la papeterie scolaire,0,class office school stationery
1785,ladies_toilet,Noun,22,bâtiment public,0,communication
1786,louche,Noun,65,Cuillères de cuisine articles,0,cooking
1787,dame _-_ visage,Noun,91,Les gens sentiments,0,emotion expression face feeling people woman
1788,bière blonde,Noun,48,Type de boisson,0,alcohol drink
1789,agneau,Noun,67,viande alimentaire,0,food lamb meat
1790,lamb_2,Noun,10,Mammifère,0,animal celebration Christian Easter farm food
1791,lampe,Noun,50,électrique général,0,electric
1792,abat-jour,Noun,16,Sommaire construction,0,
1793,lampshade_2,Noun,16,Sommaire construction,0,
1794,lanterne,Noun,50,électrique général,0,
1795,lantern_2,Noun,50,électrique général,0,
1796,portable,Noun,49,électrique informatique,0,electric
1797,grand,Noun,41,Quantité descriptive,0,abstract adjective
1798,Lasagne,Noun,66,Repas des aliments et des collations,0,
1799,dernier,Noun,40,Position descriptive,0,direction position
1800,last_2,Noun,40,Position descriptive,0,
1801,le mois dernier,Noun,44,Temps descriptif,0,calendar diary season time
1802,Dernière Cène,Noun,97,festival de la religion,0,celebration Christian Easter
1803,laughing_lady,Noun,91,Les gens sentiments,0,emotion expression face feeling people woman
1804,laughing_man,Noun,91,Les gens sentiments,0,emotion expression face feeling people
1805,panier à linge,Noun,16,Sommaire construction,0,home house
1806,lampe à lave,Noun,83,Jouets loisirs,0,play toys
1807,tondeuse à gazon,Noun,106,Outils de jardin,0,electric gardening
1808,conduire,Noun,3,Toilettage pour animaux Activité,0,animal
1809,feuille,Noun,94,Plantes et les arbres,0,gardening plant
1810,feuilles,Noun,94,Plantes et les arbres,0,gardening plant
1811,poireau,Noun,73,Légumes et salades alimentaires,0,food vegetable
1812,la gauche,Noun,39,Direction descriptive,0,direction position
1813,click gauche,Noun,49,électrique informatique,0,
1814,main gauche,Noun,74,Les parties du corps Santé,0,
1815,jambe,Noun,74,Les parties du corps Santé,0,body
1816,jambières,Noun,30,vêtements général,0,clothes
1817,Lego,Noun,83,Jouets loisirs,0,play toys
1818,jambes,Noun,74,Les parties du corps Santé,0,body
1819,citron,Noun,62,Fruit alimentaire,0,food fruit
1820,lemon_squash,Noun,48,Type de boisson,0,drink
1821,limonade,Noun,48,Type de boisson,0,drink
1822,lemonade_2,Noun,48,Type de boisson,0,drink
1823,lentille,Noun,100,Science,0,
1824,Prêté,Noun,97,festival de la religion,0,celebration Christian Easter
1825,Lentilles,Noun,73,Légumes et salades alimentaires,0,
1826,léopard,Noun,10,Mammifère,0,animal mammal wild
1827,lettre,Noun,115,Travail et de la papeterie scolaire,0,class office school stationery
1828,salade,Noun,73,Légumes et salades alimentaires,0,food salad vegetable
1829,couvercle,Noun,65,Cuillères de cuisine articles,0,cooking
1830,lid_2,Noun,65,Cuillères de cuisine articles,0,cooking
1831,ascenseur,Noun,26,Structure de bâtiment,0,home house
1832,lumière,Noun,41,Quantité descriptive,0,
1833,ampoule,Noun,50,électrique général,0,
1834,lis,Noun,94,Plantes et les arbres,0,celebration
1835,citron vert,Noun,62,Fruit alimentaire,0,
1836,line_diagonal,Noun,42,Forme descriptive,0,maths shape
1837,line_horizontal,Noun,42,Forme descriptive,0,maths shape
1838,line_parallel,Noun,42,Forme descriptive,0,maths shape
1839,line_vertical,Noun,42,Forme descriptive,0,maths shape
1840,Lion,Noun,10,Mammifère,0,animal mammal wild zoo
1841,baume à lèvres,Noun,76,articles Santé Toilettage,0,grooming
1842,lip_bottom,Noun,74,Les parties du corps Santé,0,
1843,lip_top,Noun,74,Les parties du corps Santé,0,
1844,lips_1,Noun,74,Les parties du corps Santé,0,body
1845,rouge à lèvres,Noun,76,articles Santé Toilettage,0,grooming
1846,savon liquide,Noun,76,articles Santé Toilettage,0,grooming
1847,peu,Noun,41,Quantité descriptive,0,abstract adjective
1848,little_mac_switch,Noun,33,aide à la communication,0,communication
1849,lézard,Noun,12,Reptiles et Amphibiens animaux,0,animal pet
1850,casier,Noun,18,Meubles de construction,0,class office school
1851,Journal,Noun,94,Plantes et les arbres,0,gardening
1852,sucette,Noun,71,Bonbons alimentaires et desserts,0,food snack sweet
1853,longue,Noun,41,Quantité descriptive,0,abstract adjective position
1854,cheveux longs,Noun,90,personnes descriptif,0,
1855,caleçon,Noun,30,vêtements général,0,clothes underwear
1856,"look_in_mirror _, _ à",VerbComplex,75,Santé activités Toilettage,0,grooming
1857,camion,Noun,110,Transport routier,0,transport travel vehicle
1858,lorry_2,Noun,110,Transport routier,0,transport travel vehicle
1859,perdu,Noun,90,personnes descriptif,0,
1860,lotion,Noun,76,articles Santé Toilettage,0,grooming
1861,beaucoup plus,Noun,41,Quantité descriptive,0,amount
1862,bruyant,Noun,43,descriptif État,0,abstract adjective
1863,low_fat_2,Noun,57,régime alimentaire,0,
1864,le plus bas,Noun,40,Position descriptive,0,direction position
1865,chanceux,Noun,43,descriptif État,0,abstract adjective
1866,bosse,Noun,77,Santé Conditions médicales,0,clinic health hospital medical
1867,lunch_1,Noun,59,Alimentation alimentaire et manger,0,
1868,lunch_2,Noun,59,Alimentation alimentaire et manger,0,
1869,boîte à déjeuner,Noun,59,Alimentation alimentaire et manger,0,class office school
1870,lunch_box_1,Noun,59,Alimentation alimentaire et manger,0,
1871,l'heure du déjeuner,Noun,117,Les travaux et le calendrier scolaire,0,class office school
1872,poumons,Noun,74,Les parties du corps Santé,0,body
1873,M,Noun,1,Alphabet,0,alphabet letter
1874,m _-_ lower_case,Noun,1,Alphabet,0,alphabet letter
1875,macadamia,Noun,68,noix alimentaires,0,
1876,macaroni,Noun,66,Repas des aliments et des collations,0,
1877,macaroni au fromage,Noun,66,Repas des aliments et des collations,0,
1878,aimant,Noun,100,Science,0,
1879,magnétique,Noun,100,Science,0,
1880,plat principal,Noun,66,Repas des aliments et des collations,0,
1881,mains_socket,Noun,50,électrique général,0,
1882,"make_the_bed _, _ à",VerbComplex,20,tâches de construction ménagers,0,action
1883,maquillage,Noun,76,articles Santé Toilettage,0,grooming
1884,male_body,Noun,74,Les parties du corps Santé,1,
1885,homme _-_ visage,Noun,91,Les gens sentiments,0,emotion expression face feeling people
1886,mange-tout,Noun,73,Légumes et salades alimentaires,0,
1887,manger,Noun,98,religion générale,0,celebration Christian
1888,mangue,Noun,62,Fruit alimentaire,0,
1889,marbres,Noun,83,Jouets loisirs,0,
1890,margarine,Noun,56,Dairy alimentaire,0,diary food
1891,Marmite,Noun,63,Ingrédients alimentaires,0,
1892,marié,Noun,93,People Relationship,0,family relationship relatives
1893,moelle,Noun,73,Légumes et salades alimentaires,0,
1894,Mars,Noun,101,science Astronomie,0,astronomy planets
1895,guimauves,Noun,71,Bonbons alimentaires et desserts,0,food sweet
1896,Marie,Noun,99,personne religion,0,celebration Christian Easter
1897,mascara,Noun,76,articles Santé Toilettage,0,grooming
1898,"écrasez _, _ à",Verb,64,Nourriture actions cuisine,0,cooking
1899,"mash_potato _, _ à",Noun,64,Nourriture actions cuisine,0,
1900,mash_potato_1,Noun,66,Repas des aliments et des collations,0,
1901,mash_potato_2,Noun,66,Repas des aliments et des collations,0,
1902,masher,Noun,65,Cuillères de cuisine articles,0,cooking feeding kitchen
1903,mask_dustmask,Noun,107,Outillage,0,DIY tools workshop
1904,masking_tape,Noun,115,Travail et de la papeterie scolaire,0,class office school stationery
1905,mathématiques,Noun,116,Sujets de travail et de l'école,0,class school
1906,maths_class,Noun,117,Les travaux et le calendrier scolaire,0,class school
1907,mauve,Noun,14,art Couleur,0,
1908,mauve_dark,Noun,14,art Couleur,0,
1909,mauve_light,Noun,14,art Couleur,0,
1910,Mayonnaise,Noun,56,Dairy alimentaire,0,diary food
1911,measuring_cups,Noun,65,Cuillères de cuisine articles,0,cooking
1912,measuring_jug,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
1913,measuring_spoons,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
1914,Viande,Noun,67,viande alimentaire,0,
1915,meatballs_and_spaghetti,Noun,66,Repas des aliments et des collations,0,
1916,médaille,Noun,104,Sport Accessoires,0,games sport
1917,médicament,Noun,78,Santé Produits médicaux,0,clinic health hospital medical
1918,cabinet médical,Noun,18,Meubles de construction,0,
1919,melon,Noun,62,Fruit alimentaire,0,food fruit
1920,"faire fondre _, _ à",Verb,64,Nourriture actions cuisine,0,
1921,carte mémoire,Noun,51,médias électrique,0,
1922,memory_card_2,Noun,51,médias électrique,0,
1923,réparer,Noun,43,descriptif État,0,
1924,mens_toilet,Noun,22,bâtiment public,0,communication
1925,menu,Noun,66,Repas des aliments et des collations,0,
1926,Mercure,Noun,101,science Astronomie,0,astronomy planets
1927,meringues,Noun,71,Bonbons alimentaires et desserts,0,
1928,manège,Noun,82,Aire de jeux Loisirs,0,equipment playground
1929,messy_clothes,Noun,43,descriptif État,0,
1930,chambre désordonnée,Noun,43,descriptif État,0,abstract adjective
1931,microphone,Noun,86,Instrument de musique,0,instrument music
1932,microscope,Noun,100,Science,0,class school
1933,four micro onde,Noun,65,Cuillères de cuisine articles,0,cooking electric kitchen
1934,milieu,Noun,40,Position descriptive,0,abstract adjective position
1935,Lait,Noun,48,Type de boisson,0,dairy drink
1936,milk_2_litre,Noun,56,Dairy alimentaire,0,diary drink
1937,bouteille de lait,Noun,56,Dairy alimentaire,0,dairy food
1938,carton de lait,Noun,56,Dairy alimentaire,0,diary drink
1939,milk_person_1a,Noun,92,personnes Profession,0,job people profession work
1940,milk_person_1b,Noun,92,personnes Profession,0,job people profession work
1941,milk_person_2a,Noun,92,personnes Profession,0,job people profession work
1942,milk_person_2b,Noun,92,personnes Profession,0,job people profession work
1943,Milk-shake,Noun,48,Type de boisson,0,dairy drink
1944,milkshake_banana,Noun,71,Bonbons alimentaires et desserts,0,
1945,milkshake_chocolate,Noun,71,Bonbons alimentaires et desserts,0,
1946,milkshake_strawberry,Noun,71,Bonbons alimentaires et desserts,0,
1947,Voie Lactée,Noun,101,science Astronomie,0,astronomy
1948,mince_pie,Noun,55,Et la cuisson des aliments Breads,0,celebration food
1949,viande hachée,Noun,67,viande alimentaire,0,
1950,minibus,Noun,110,Transport routier,0,transport travel vehicle
1951,bonbons à la menthe,Noun,71,Bonbons alimentaires et desserts,0,
1952,minute,Noun,44,Temps descriptif,0,calendar diary time
1953,miroir,Noun,76,articles Santé Toilettage,0,grooming
1954,Miroir 1,Noun,18,Meubles de construction,0,
1955,mirror_2,Noun,18,Meubles de construction,0,
1956,boule à facettes,Noun,83,Jouets loisirs,0,play toys
1957,mistake_no_wrong,Noun,43,descriptif État,0,abstract
1958,du gui,Noun,94,Plantes et les arbres,0,celebration
1959,Mitaines,Noun,30,vêtements général,0,clothes
1960,mixer,Noun,65,Cuillères de cuisine articles,0,cooking electric kitchen
1961,téléphone portable,Noun,52,téléphone électrique,0,electric
1962,mobile_phone_camera,Noun,52,téléphone électrique,0,
1963,étui de téléphone portable,Noun,52,téléphone électrique,0,
1964,mobile_phone_cover,Noun,52,téléphone électrique,0,
1965,mobile_phone_no,Noun,52,téléphone électrique,0,
1966,numéro de téléphone portable,Noun,52,téléphone électrique,0,
1967,mobile_phone_ring_tone,Noun,52,téléphone électrique,0,
1968,mobile_phone_silent,Noun,52,téléphone électrique,0,
1969,mobile_phone_text_message,Noun,52,téléphone électrique,0,
1970,mobile_phone_video,Noun,52,téléphone électrique,0,
1971,Môle,Noun,74,Les parties du corps Santé,0,body
1972,argent,Noun,85,Argent,0,finance money
1973,monstre,Noun,28,célébration article,0,celebration
1974,Lune,Noun,101,science Astronomie,0,astronomy
1975,balai,Noun,16,Sommaire construction,0,home house
1976,vélomoteur,Noun,110,Transport routier,0,transport travel vehicle
1977,plus,Noun,41,Quantité descriptive,0,abstract adjective
1978,Matin,Noun,44,Temps descriptif,0,calendar diary time
1979,plus,Noun,41,Quantité descriptive,0,amount
1980,papillon de nuit,Noun,13,Araignées et les insectes des animaux,0,insect
1981,camping car,Noun,110,Transport routier,0,transport travel vehicle
1982,moto,Noun,110,Transport routier,0,transport travel vehicle
1983,montagnes,Noun,79,Vacances et Voyage,0,holiday travel
1984,Souris,Noun,10,Mammifère,0,animal pet wild
1985,Tapis de souris,Noun,49,électrique informatique,0,
1986,bouche,Noun,74,Les parties du corps Santé,0,features people
1987,bain de bouche,Noun,76,articles Santé Toilettage,0,grooming
1988,mouthwash_1,Noun,76,articles Santé Toilettage,0,grooming
1989,muesli,Noun,55,Et la cuisson des aliments Breads,0,breakfast food meal
1990,mug_2,Noun,46,Conteneurs et mesures boire,0,
1991,multimédia,Noun,51,médias électrique,0,
1992,multiplier,Noun,88,nombre d'activités,0,
1993,mum_parent,Noun,93,People Relationship,0,family relationship relatives
1994,muscles,Noun,74,Les parties du corps Santé,0,
1995,champignon,Noun,73,Légumes et salades alimentaires,0,food vegetable
1996,la musique,Noun,116,Sujets de travail et de l'école,0,class school
1997,cours de musique,Noun,117,Les travaux et le calendrier scolaire,0,class school
1998,Chambre de musique,Noun,24,Établissement scolaire,0,class school
1999,instruments de musique,Noun,83,Jouets loisirs,0,
2000,musician_1a,Noun,92,personnes Profession,0,job people profession work
2001,musician_1b,Noun,92,personnes Profession,0,job people profession work
2002,musician_2a,Noun,92,personnes Profession,0,job people profession work
2003,musician_2b,Noun,92,personnes Profession,0,job people profession work
2004,moule,Noun,6,Animaux Crustacés et Mollusques,0,animal shellfish
2005,my_computer_icon,Noun,36,Icône d'ordinateur,0,
2006,N,Noun,1,Alphabet,0,alphabet letter
2007,n _-_ lower_case,Noun,1,Alphabet,0,alphabet letter
2008,clou,Noun,107,Outillage,0,DIY tools workshop
2009,manucure,Noun,76,articles Santé Toilettage,0,grooming
2010,Coupe-ongles,Noun,76,articles Santé Toilettage,0,grooming
2011,lime à ongles,Noun,76,articles Santé Toilettage,0,grooming
2012,vernis à ongle,Noun,76,articles Santé Toilettage,0,
2013,dissolvant,Noun,76,articles Santé Toilettage,0,grooming
2014,couche-culotte,Noun,76,articles Santé Toilettage,0,clothes underwear
2015,Nativité,Noun,97,festival de la religion,0,celebration Christian
2016,près,Noun,40,Position descriptive,0,direction position
2017,cou,Noun,74,Les parties du corps Santé,0,
2018,Collier,Noun,31,vêtements Bijoux,0,clothes jewellery
2019,necklace_2,Noun,31,vêtements Bijoux,0,clothes jewellery
2020,need_toilet,Noun,34,Conversation communication,0,communication
2021,ni,Noun,41,Quantité descriptive,0,abstract adjective position
2022,Neptune,Noun,101,science Astronomie,0,astronomy planets
2023,nid,Noun,9,Habitat animal,0,animal bird
2024,nest_of_tables,Noun,18,Meubles de construction,0,
2025,networked_computers,Noun,36,Icône d'ordinateur,0,
2026,nouveau document,Noun,36,Icône d'ordinateur,0,
2027,journal,Noun,114,Le travail et l'éducation scolaire,0,home house
2028,newspaper_person_1a,Noun,92,personnes Profession,0,job people profession work
2029,newspaper_person_1b,Noun,92,personnes Profession,0,job people profession work
2030,newspaper_person_2a,Noun,92,personnes Profession,0,job people profession work
2031,newspaper_person_2b,Noun,92,personnes Profession,0,job people profession work
2032,prochain,Noun,40,Position descriptive,0,direction position
2033,le mois prochain,Noun,44,Temps descriptif,0,calendar diary season time
2034,prochaine semaine,Noun,44,Temps descriptif,0,calendar diary time
2035,nuit,Noun,44,Temps descriptif,0,calendar diary time
2036,chemise de nuit,Noun,30,vêtements général,0,clothes sleepwear
2037,neuf,Noun,87,Nombre,0,
2038,nine_dots,Noun,87,Nombre,0,
2039,dix-neuf,Noun,87,Nombre,0,
2040,quatre vingt dix,Noun,87,Nombre,0,
2041,pas de classe,Noun,117,Les travaux et le calendrier scolaire,0,class school
2042,no_smoking_sign,Noun,43,descriptif État,0,abstract
2043,bruyant,Noun,43,descriptif État,0,
2044,non_speaking,Noun,90,personnes descriptif,0,
2045,non perméable,Noun,102,sciences Eco,0,
2046,nouilles,Noun,69,La nourriture et du riz Pastas,0,
2047,Nord,Noun,39,Direction descriptive,0,direction position
2048,NORTH_EAST,Noun,39,Direction descriptive,0,abstract adjective adverb direction position
2049,Nord Ouest,Noun,39,Direction descriptive,0,abstract adjective adverb direction position
2050,nosey_cup,Noun,59,Alimentation alimentaire et manger,0,feeding
2051,narine,Noun,74,Les parties du corps Santé,0,body
2052,carnet,Noun,115,Travail et de la papeterie scolaire,0,class office school stationery
2053,Bloc-notes,Noun,115,Travail et de la papeterie scolaire,0,class office school stationery
2054,maintenant,Noun,44,Temps descriptif,0,calendar diary season time
2055,nurse_1a,Noun,92,personnes Profession,0,job people profession work
2056,nurse_1b,Noun,92,personnes Profession,0,job people profession work
2057,nurse_2a,Noun,92,personnes Profession,0,job people profession work
2058,nurse_2b,Noun,92,personnes Profession,0,job people profession work
2059,des noisettes,Noun,68,noix alimentaires,0,
2060,O,Noun,1,Alphabet,0,alphabet letter
2061,o _-_ lower_case,Noun,1,Alphabet,0,alphabet letter
2062,feuille de CHENE,Noun,94,Plantes et les arbres,0,gardening plant
2063,occupational_therapist_1a,Noun,92,personnes Profession,0,job people profession work
2064,occupational_therapist_1b,Noun,92,personnes Profession,0,job people profession work
2065,occupational_therapist_2a,Noun,92,personnes Profession,0,job people profession work
2066,occupational_therapist_2b,Noun,92,personnes Profession,0,job people profession work
2067,octogone,Noun,42,Forme descriptive,0,maths shape
2068,de,Noun,40,Position descriptive,0,direction position
2069,immeuble de bureaux,Noun,21,Immeuble de bureaux et de l'usine,0,
2070,old_object,Noun,43,descriptif État,0,abstract
2071,old_person_1,Noun,90,personnes descriptif,0,
2072,old_person_2,Noun,90,personnes descriptif,0,
2073,old_person_3,Noun,90,personnes descriptif,0,
2074,huile d'olive,Noun,63,Ingrédients alimentaires,0,
2075,Olives,Noun,73,Légumes et salades alimentaires,0,
2076,jeux olympiques,Noun,103,sport,0,
2077,olympic_rings,Noun,104,Sport Accessoires,0,
2078,olympic_torch,Noun,104,Sport Accessoires,0,
2079,olympic_torch_2,Noun,104,Sport Accessoires,0,
2080,omelette,Noun,58,oeufs nourriture,0,
2081,sur,Noun,40,Position descriptive,0,direction position
2082,un,Noun,87,Nombre,0,
2083,one_dot,Noun,87,Nombre,0,
2084,une heure,Noun,44,Temps descriptif,0,calendar diary time
2085,un tiers,Noun,42,Forme descriptive,0,
2086,oignon,Noun,73,Légumes et salades alimentaires,0,food vegetable
2087,onion_rings,Noun,66,Repas des aliments et des collations,0,
2088,opaque,Noun,100,Science,0,
2089,ouvert,Noun,43,descriptif État,0,abstract adjective position
2090,open_2,Noun,40,Position descriptive,0,
2091,boutique ouverte,Noun,25,Magasinez,0,
2092,"open_tin _, _ à",VerbComplex,64,Nourriture actions cuisine,0,cooking
2093,salle d'opération,Noun,22,bâtiment public,0,clinic health hospital medical
2094,opération,Noun,77,Santé Conditions médicales,0,clinic health hospital medical
2095,contraire,Noun,40,Position descriptive,0,abstract adjective position
